addr_full,brand,city,country,extras,lat,long,name,opening_hours,phone,postcode,ref,state,website
"小倉北区 船場町 1-1 新館 2F, 北九州市, 福岡県, 8028511, Japan",margarethowell,北九州市,Japan,"{'brand': 'margarethowell', 'fascia': 'KYUSHU / OKINAWA', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",33.8838804,130.8771052,MARGARET HOWELL KOKURA IZUTSUYA,"{'Mon': '10:00-19:00\u3000不定休', 'Tue': '10:00-19:00\u3000不定休', 'Wed': '10:00-19:00\u3000不定休', 'Thu': '10:00-19:00\u3000不定休', 'Fri': '10:00-19:00\u3000不定休', 'Sat': '10:00-19:00\u3000不定休', 'Sun': '10:00-19:00\u3000不定休'}",0935133523,8028511,01JJWYMRF8YGMG090HNB0GFH86,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"中央区 天神 2-11-1 本館 2F, 福岡市, 福岡県, 8100001, Japan",margarethowell,福岡市,Japan,"{'brand': 'margarethowell', 'fascia': 'KYUSHU / OKINAWA', 'category': 'MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",33.591001,130.3973829,MHL. FUKUOKA PARCO,"{'Mon': '10:00-20:30\u3000不定休', 'Tue': '10:00-20:30\u3000不定休', 'Wed': '10:00-20:30\u3000不定休', 'Thu': '10:00-20:30\u3000不定休', 'Fri': '10:00-20:30\u3000不定休', 'Sat': '10:00-20:30\u3000不定休', 'Sun': '10:00-20:30\u3000不定休'}",0927123302,8100001,01JJWYMP8H8T7V72R0KV4RMGGC,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"浜町 4-11 2F, 長崎市, 長崎県, 8500853, Japan",margarethowell,長崎市,Japan,"{'brand': 'margarethowell', 'fascia': 'KYUSHU / OKINAWA', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",32.7438741,129.8767618,MARGARET HOWELL NAGASAKI HAMACROSS411,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0958270120,8500853,01JJWYMN56D9F91A1AY692FJF1,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"中央区 手取本町 6-1 本館 3F, 熊本市, 熊本県, 8600808, Japan",margarethowell,熊本市,Japan,"{'brand': 'margarethowell', 'fascia': 'KYUSHU / OKINAWA', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",32.8023245,130.7099107,MARGARET HOWELL KUMAMOTO TSURUYA,"{'Mon': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休', 'Tue': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休', 'Wed': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休', 'Thu': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休', 'Fri': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休', 'Sat': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休', 'Sun': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休'}",0963517115,8600808,01JJWYMM1JR9KK4WT32MDECW73,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"中央区 手取本町 6-1 東館 1F, 熊本市, 熊本県, 8600808, Japan",margarethowell,熊本市,Japan,"{'brand': 'margarethowell', 'fascia': 'KYUSHU / OKINAWA', 'category': 'MEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",32.8020571,130.7101153,MARGARET HOWELL KUMAMOTO TSURUYA,"{'Mon': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休', 'Tue': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休', 'Wed': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休', 'Thu': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休', 'Fri': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休', 'Sat': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休', 'Sun': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休'}",0963516177,8600808,01JJWYMJY405S9VFVKVF94CY7R,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"中央区 手取本町 6-1 東館 1F, 熊本市, 熊本県, 8600808, Japan",margarethowell,熊本市,Japan,"{'brand': 'margarethowell', 'fascia': 'KYUSHU / OKINAWA', 'category': 'MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",32.8020571,130.7101153,MHL. KUMAMOTO TSURUYA,"{'Mon': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休', 'Tue': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休', 'Wed': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休', 'Thu': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休', 'Fri': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休', 'Sat': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休', 'Sun': '10:00-19:00\u3000金･土曜日 10:00-19:30\u3000不定休'}",0963227739,8600808,01JJWYMHV639HBPSPMRJ0HS3D9,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"府内町 2-1-4, 大分市, 大分県, 8700021 , Japan",margarethowell,大分市,Japan,"{'brand': 'margarethowell', 'fascia': 'KYUSHU / OKINAWA', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",33.2362471,131.6072015,MARGARET HOWELL OITA TOKIHA,"{'Mon': 'TEL. 0975386262', 'Tue': 'TEL. 0975386262', 'Wed': 'TEL. 0975386262', 'Thu': 'TEL. 0975386262', 'Fri': 'TEL. 0975386262', 'Sat': 'TEL. 0975386262', 'Sun': 'TEL. 0975386262'}",トキハ会館 トゥインクルシティ 1F,8700021 ,01JJWYMGR3TC4898689MKADZB6,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"呉服町 6-5 1F, 鹿児島市, 鹿児島県, 8920826, Japan",margarethowell,鹿児島市,Japan,"{'brand': 'margarethowell', 'fascia': 'KYUSHU / OKINAWA', 'category': 'WOMEN, HOUSEHOLD GOODS, MHL. WOMEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",31.5909764,130.5547108,MARGARET HOWELL KAGOSHIMA MARUYA GARDENS,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0992270277,8920826,01JJWYMFMMYE600BD6P9J5MBX8,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"大曲幸町 3-7-6 三井アウトレットパーク札幌北広島 1020, 北広島市, 北海道, 0611278, Japan",margarethowell,北広島市,Japan,"{'brand': 'margarethowell', 'fascia': 'OUTLET', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",42.9710713,141.4688045,A.G.O. SAPPORO KITAHIROSHIMA,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0113777506,0611278,01JJWYMEEWEWRASHWRSSBYKN2S,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"越名町 2058 佐野プレミアムアウトレット 385, 佐野市, 栃木県, 3270822, Japan",margarethowell,佐野市,Japan,"{'brand': 'margarethowell', 'fascia': 'OUTLET', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",36.2931118,139.6010001,A.G.O. SANO,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0283273035,3270822,01JJWYMDBE3XQMRCMSMQ2GQNCA,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"東町 4-50, 越谷市, 埼玉県, 3430826 , Japan",margarethowell,越谷市,Japan,"{'brand': 'margarethowell', 'fascia': 'OUTLET', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.8800975,139.8230798,A.G.O. KOSHIGAYA,"{'Mon': 'TEL. 0489401863', 'Tue': 'TEL. 0489401863', 'Wed': 'TEL. 0489401863', 'Thu': 'TEL. 0489401863', 'Fri': 'TEL. 0489401863', 'Sat': 'TEL. 0489401863', 'Sun': 'TEL. 0489401863'}",レイクタウンアウトレット2街区 1F,3430826 ,01JJWYMC7ZFK9RVNXRKBZ15VJB,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"中島 398 三井アウトレットパーク木更津1F 7210, 木更津市, 千葉県, 2920008, Japan",margarethowell,木更津市,Japan,"{'brand': 'margarethowell', 'fascia': 'OUTLET', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.4355979,139.9294029,A.G.O. KISARAZU,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0438400118,2920008,01JJWYMB4RHPQY4DR7SN33Q57M,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"美浜区ひび野2-6-1 三井アウトレットパーク幕張 D-113, 千葉市, 千葉県, 2610021, Japan",margarethowell,千葉市,Japan,"{'brand': 'margarethowell', 'fascia': 'OUTLET', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.6463911,140.0405025,A.G.O. MAKUHARI,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0432742088,2610021,01JJWYMA1EDPASCMW0BK24F9GA,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"成城 6-15-20 FLOTT成城 101, 世田谷区, 東京都, 1570066, Japan",margarethowell,世田谷区,Japan,"{'brand': 'margarethowell', 'fascia': 'OUTLET', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,A.G.O. SEIJO,"{'Mon': '10:00-19:00\u3000不定休', 'Tue': '10:00-19:00\u3000不定休', 'Wed': '10:00-19:00\u3000不定休', 'Thu': '10:00-19:00\u3000不定休', 'Fri': '10:00-19:00\u3000不定休', 'Sat': '10:00-19:00\u3000不定休', 'Sun': '10:00-19:00\u3000不定休'}",0357877071,1570066,01JJWYM8V15NB0M4JAPDTYQR2N,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"軽井沢町 軽井沢 軽井沢プリンスショッピングプラザニューウエスト 64, 北佐久郡, 長野県, 3890102, Japan",margarethowell,北佐久郡,Japan,"{'brand': 'margarethowell', 'fascia': 'OUTLET', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",36.3401716,138.6277485,A.G.O. KARUIZAWA,"{'Mon': '10:00-19:00\u3000不定休', 'Tue': '10:00-19:00\u3000不定休', 'Wed': '10:00-19:00\u3000不定休', 'Thu': '10:00-19:00\u3000不定休', 'Fri': '10:00-19:00\u3000不定休', 'Sat': '10:00-19:00\u3000不定休', 'Sun': '10:00-19:00\u3000不定休'}",0267412507,3890102,01JJWYM7MAKP78JV0FZD42XXA3,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"深沢 1312 御殿場プレミアムアウトレット 550, 御殿場市, 静岡県, 4120023, Japan",margarethowell,御殿場市,Japan,"{'brand': 'margarethowell', 'fascia': 'OUTLET', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.3067192,138.9585442,A.G.O. GOTEMBA,"{'Mon': '3月-11月 10：00-20：00\u300012月-2月 10：00-19：00\u3000休業日 年1回(2月第3木曜日)', 'Tue': '3月-11月 10：00-20：00\u300012月-2月 10：00-19：00\u3000休業日 年1回(2月第3木曜日)', 'Wed': '3月-11月 10：00-20：00\u300012月-2月 10：00-19：00\u3000休業日 年1回(2月第3木曜日)', 'Thu': '3月-11月 10：00-20：00\u300012月-2月 10：00-19：00\u3000休業日 年1回(2月第3木曜日)', 'Fri': '3月-11月 10：00-20：00\u300012月-2月 10：00-19：00\u3000休業日 年1回(2月第3木曜日)', 'Sat': '3月-11月 10：00-20：00\u300012月-2月 10：00-19：00\u3000休業日 年1回(2月第3木曜日)', 'Sun': '3月-11月 10：00-20：00\u300012月-2月 10：00-19：00\u3000休業日 年1回(2月第3木曜日)'}",0550813162,4120023,01JJWYM6HFR7G3HC2A1Z1MGQNR,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"長島町 浦安 368 ジャズドリーム長島 10180, 桑名市, 三重県, 5111135, Japan",margarethowell,桑名市,Japan,"{'brand': 'margarethowell', 'fascia': 'OUTLET', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.0305353,136.7227071,A.G.O. NAGASHIMA,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0594458739,5111135,01JJWYM5AXPYKSF3WDS5B4A37T,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"竜王町 大字 薬師字 砂山 1178-694 三井アウトレットパーク滋賀竜王 119, 蒲生郡, 滋賀県, 5202551, Japan",margarethowell,蒲生郡,Japan,"{'brand': 'margarethowell', 'fascia': 'OUTLET', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",35.0585006,136.0945223,A.G.O. SHIGA RYUO,"{'Mon': '10:00-20:00\u3000不定休', 'Tue': '10:00-20:00\u3000不定休', 'Wed': '10:00-20:00\u3000不定休', 'Thu': '10:00-20:00\u3000不定休', 'Fri': '10:00-20:00\u3000不定休', 'Sat': '10:00-20:00\u3000不定休', 'Sun': '10:00-20:00\u3000不定休'}",0748293433,5202551,01JJWYM47PNPEY8SZXKZSRAX7E,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"北区 上津台 7-3, 神戸市, 兵庫県, 6511515, Japan",margarethowell,神戸市,Japan,"{'brand': 'margarethowell', 'fascia': 'OUTLET', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",34.8585383,135.1860656,A.G.O. KOBE SANDA,"{'Mon': 'TEL. 0789866052', 'Tue': 'TEL. 0789866052', 'Wed': 'TEL. 0789866052', 'Thu': 'TEL. 0789866052', 'Fri': 'TEL. 0789866052', 'Sat': 'TEL. 0789866052', 'Sun': 'TEL. 0789866052'}",神戸三田プレミアムアウトレット 2750,6511515,01JJWYM32NGWHCR1TA6EXHZT4E,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"土岐ヶ丘 1-2 土岐プレミアムアウトレット 1915, 土岐市, 岐阜県, 5095127, Japan",margarethowell,土岐市,Japan,"{'brand': 'margarethowell', 'fascia': 'OUTLET', 'category': 'WOMEN, MEN, HOUSEHOLD GOODS, MHL. WOMEN, MHL. MEN', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,A.G.O. TOKI,"{'Mon': '10：00〜20：00\u3000休業日 年1回(2月第3木曜日)', 'Tue': '10：00〜20：00\u3000休業日 年1回(2月第3木曜日)', 'Wed': '10：00〜20：00\u3000休業日 年1回(2月第3木曜日)', 'Thu': '10：00〜20：00\u3000休業日 年1回(2月第3木曜日)', 'Fri': '10：00〜20：00\u3000休業日 年1回(2月第3木曜日)', 'Sat': '10：00〜20：00\u3000休業日 年1回(2月第3木曜日)', 'Sun': '10：00〜20：00\u3000休業日 年1回(2月第3木曜日)'}",0572565525,5095127,01JJWYM1YY0QVDFWF1ZY9TRXFY,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
", , LONDON, 34 WIGMORE STREET, Japan",margarethowell,,Japan,"{'brand': 'margarethowell', 'fascia': 'UNITED KINGDOM', 'category': '', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,MARGARET HOWELL LONDON WIGMORE STREET,"{'Mon': 'TEL. +44 (0)20 7009 9009', 'Tue': 'TEL. +44 (0)20 7009 9009', 'Wed': 'TEL. +44 (0)20 7009 9009', 'Thu': 'TEL. +44 (0)20 7009 9009', 'Fri': 'TEL. +44 (0)20 7009 9009', 'Sat': 'TEL. +44 (0)20 7009 9009', 'Sun': 'TEL. +44 (0)20 7009 9009'}",W1U 2RS,34 WIGMORE STREET,01JJWYM0W4RGRDCEZC84PRXKFQ,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
", , LONDON, 111 FULHAM ROAD, Japan",margarethowell,,Japan,"{'brand': 'margarethowell', 'fascia': 'UNITED KINGDOM', 'category': '', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,MARGARET HOWELL LONDON FULHAM ROAD,"{'Mon': 'TEL. +44 (0)20 7591 2255', 'Tue': 'TEL. +44 (0)20 7591 2255', 'Wed': 'TEL. +44 (0)20 7591 2255', 'Thu': 'TEL. +44 (0)20 7591 2255', 'Fri': 'TEL. +44 (0)20 7591 2255', 'Sat': 'TEL. +44 (0)20 7591 2255', 'Sun': 'TEL. +44 (0)20 7591 2255'}",SW3 6RL,111 FULHAM ROAD,01JJWYKZRYZYX9189PQ30QZ75D,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
", , LONDON, 19 OLD NICHOL STREET, Japan",margarethowell,,Japan,"{'brand': 'margarethowell', 'fascia': 'UNITED KINGDOM', 'category': '', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",51.5247682,-0.0754655,MHL. LONDON OLD NICHOL STREET,"{'Mon': 'TEL. +44 (0)20 7033 9494', 'Tue': 'TEL. +44 (0)20 7033 9494', 'Wed': 'TEL. +44 (0)20 7033 9494', 'Thu': 'TEL. +44 (0)20 7033 9494', 'Fri': 'TEL. +44 (0)20 7033 9494', 'Sat': 'TEL. +44 (0)20 7033 9494', 'Sun': 'TEL. +44 (0)20 7033 9494'}",E2 7HR,19 OLD NICHOL STREET,01JJWYKYMT3V2RVR45V8SDM4WW,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
", , LONDON, 22 NEW CAVENDISH STREET, Japan",margarethowell,,Japan,"{'brand': 'margarethowell', 'fascia': 'UNITED KINGDOM', 'category': '', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,MHL. LONDON NEW CAVENDISH STREET,"{'Mon': 'TEL. +44 (0)20 7487 3803', 'Tue': 'TEL. +44 (0)20 7487 3803', 'Wed': 'TEL. +44 (0)20 7487 3803', 'Thu': 'TEL. +44 (0)20 7487 3803', 'Fri': 'TEL. +44 (0)20 7487 3803', 'Sat': 'TEL. +44 (0)20 7487 3803', 'Sun': 'TEL. +44 (0)20 7487 3803'}",W1G 8TT,22 NEW CAVENDISH STREET,01JJWYKXHGZMTWA525N81BZKBG,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
", , RICHMOND, 7-8 DUKE STREET, Japan",margarethowell,,Japan,"{'brand': 'margarethowell', 'fascia': 'UNITED KINGDOM', 'category': '', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,MARGARET HOWELL LONDON RICHMOND,"{'Mon': 'TEL. +44 (0)20 8948 5005', 'Tue': 'TEL. +44 (0)20 8948 5005', 'Wed': 'TEL. +44 (0)20 8948 5005', 'Thu': 'TEL. +44 (0)20 8948 5005', 'Fri': 'TEL. +44 (0)20 8948 5005', 'Sat': 'TEL. +44 (0)20 8948 5005', 'Sun': 'TEL. +44 (0)20 8948 5005'}",TW9 1HP,7-8 DUKE STREET,01JJWYKWE4PBM35BSNH31C6C0E,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
"YARD, DROPS, COAL, 12 BAGLEY WALK ARCHES, Japan",margarethowell,DROPS,Japan,"{'brand': 'margarethowell', 'fascia': 'UNITED KINGDOM', 'category': '', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,MHL. LONDON KING'S CROSS,"{'Mon': 'N1C 4DH', 'Tue': 'N1C 4DH', 'Wed': 'N1C 4DH', 'Thu': 'N1C 4DH', 'Fri': 'N1C 4DH', 'Sat': 'N1C 4DH', 'Sun': 'N1C 4DH'}",LONDON,12 BAGLEY WALK ARCHES,01JJWYKVAWKMGBA81807MTGNP0,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
", PARIS, 75008, 6 PLACE DE LA MADELEINE, Japan",margarethowell,PARIS,Japan,"{'brand': 'margarethowell', 'fascia': 'FRANCE', 'category': '', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,MARGARET HOWELL PARIS MADELEINE,"{'Mon': '', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '', 'Sun': ''}",+33 (0)1 42 61 90 00,6 PLACE DE LA MADELEINE,01JJWYKT7PEQ0XZTRE4RF47P3D,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
", PARIS, 75003, 37 RUE DEBELLEYME, Japan",margarethowell,PARIS,Japan,"{'brand': 'margarethowell', 'fascia': 'FRANCE', 'category': '', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,MHL. PARIS MARAIS,"{'Mon': '', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '', 'Sun': ''}",+33 (0)1 49 27 80 00,37 RUE DEBELLEYME,01JJWYKS3WD97WA8HTNMW6WSHN,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
", FLORENCE, 50123, PIAZZA CARLO GOLDONI 5, Japan",margarethowell,FLORENCE,Japan,"{'brand': 'margarethowell', 'fascia': 'ITALY', 'category': '', 'edit_date': '20250228', 'lat_lon_source': 'thirdparty'}",,,MARGARET HOWELL FIRENZE,"{'Mon': '', 'Tue': '', 'Wed': '', 'Thu': '', 'Fri': '', 'Sat': '', 'Sun': ''}",+39 (0)55 289260,PIAZZA CARLO GOLDONI 5,01JJWYKR02HMDPEKK4FP45TBNH,,https://t.yapp.li/v1/cyan/margarethowell/shops/data?limit=1000&customorder=custom
