area,sub_area,shop_id,shop_name_en,url_param,link_url,address_en,description_en,tel,image_url,id,name_en,tel_en
Kansai,Osaka,85,B:MING LIFE STORE by BEAMS Tennoji MIO,tjm,/global/shop/tjm/,"Tennoji MIO Plaza Bldg. 2F, 10-48 Hidenincho, Tennoji-ku, Osaka-shi, Osaka","The main product line includes men’s and women’s original casual wear and business formal; additionally, kid’s and baby wear, miscellanea, cosmetics, and beauty supplies form a diverse lineup of goods offering the pleasures of contemporary lifestyles.",06 6779 1710,//cdn-cms.beams.co.jp/cdn/cms/shop/85/list_8BzWoe.jpg,85,B:MING LIFE STORE by BEAMS Tennoji MIO,06 6779 1710
Kansai,Osaka,124,BEAMS GOLF KINTETSU ABENO HARUKAS,akg,/global/shop/akg/,"ABENO HARUKAS Wing Bldg. 6F, 1-1-43 Abenosuji, Abeno-ku, Osaka-shi, Osaka","A store specializing in the BEAMS GOLF produce line, our label providing unique, fashionable and functional BEAMS golf styles.",06 4399 9200,//cdn-cms.beams.co.jp/cdn/cms/shop/124/list_yyokJn.jpg,124,BEAMS GOLF KINTETSU ABENO HARUKAS,06 4399 9200
Kansai,Osaka,126,BEAMS LaLaport EXPOCITY,bec,/global/shop/bec/,"LaLaport EXPOCITY 2F, 2-1 Senri Bampakukoen, Suita-shi, Osaka","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",06 4864 8350,//cdn-cms.beams.co.jp/cdn/cms/shop/126/list_fWRlgw.jpg,126,BEAMS LaLaport EXPOCITY,06 4864 8350
Kansai,Osaka,140,B:MING LIFE STORE by BEAMS LaLaport EXPOCITY,ecl,/global/shop/ecl/,"LaLaport EXPOCITY 1F, 2-1 Senri Bampakukoen, Suita-shi, Osaka","The main product line includes men’s and women’s original casual wear and business formal; additionally, kid’s and baby wear, miscellanea, cosmetics, and beauty supplies form a diverse lineup of goods offering the pleasures of contemporary lifestyles.",06 4864 8265,//cdn-cms.beams.co.jp/cdn/cms/shop/140/list_FwW8l2.jpg,140,B:MING LIFE STORE by BEAMS LaLaport EXPOCITY,06 4864 8265
Kansai,Osaka,135,B:MING LIFE STORE by BEAMS KUZUHA MALL,kkz,/global/shop/kkz/,"KUZUHA MALL 1F, 15-1 Kuzuhahanazonocho, Hirakata-shi, Osaka","The main product line includes men’s and women’s original casual wear and business formal; additionally, kid’s and baby wear, miscellanea, cosmetics, and beauty supplies form a diverse lineup of goods offering the pleasures of contemporary lifestyles.",072 836 3270,//cdn-cms.beams.co.jp/cdn/cms/shop/135/list_CPbNcJ.jpg,135,B:MING LIFE STORE by BEAMS KUZUHA MALL,072 836 3270
Kansai,Osaka,40,BEAMS OUTLET OSAKA KADOMA,oto,/global/shop/oto/,"MITSUI OUTLET PARK OSAKA KADOMA 2F, 204-3 Matsuoi cho, Kadoma shi Osaka","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.","06 6926 9011
",//cdn-cms.beams.co.jp/cdn/cms/shop/40/list_ufQx9u.jpg,40,BEAMS OUTLET OSAKA KADOMA,"06 6926 9011
"
Kansai,Osaka,43,BEAMS OUTLET RINKU,bro,/global/shop/bro/,"RINKU PREMIUM OUTLETS, 3-28 Rinku Ourai-minami, Izumisano-shi, Osaka","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",072 464 6436,//cdn-cms.beams.co.jp/cdn/cms/shop/43/list_og0U7j.jpg,43,BEAMS OUTLET RINKU,072 464 6436
Kansai,Nara,167,BEAMS NARA,nr,/global/shop/nr/,"narafamily zoro 1F, 2-4-1 Saidaijihigashimachi, Nara-shi, Nara","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",0742-32-5025,//cdn-cms.beams.co.jp/cdn/cms/shop/167/list_it4Iff.jpg,167,BEAMS NARA,0742-32-5025
Kansai,Hyogo,131,BEAMS KOBE,kbc,/global/shop/kbc/,"Clefy SANNOMIYA B1Ｆ-1F, 1-4-3 Sannomiya-cho, Chuo-ku, Kobe-shi, Hyogo","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",078 335 2720,//cdn-cms.beams.co.jp/cdn/cms/shop/131/list_tRivGw.jpg,131,BEAMS KOBE,078 335 2720
Kansai,Hyogo,133,BEAMS HOUSE MEN KOBE,hmk,/global/shop/hmk/,"1F, 25 Kyomachi, Chuo-ku, Kobe-shi, Hyogo",We introduce a new formal and casual style for the new generation with comfortable service. We aspire to becoming a store adults would enjoy and patronize for ever.,078 334 7125,//cdn-cms.beams.co.jp/cdn/cms/shop/133/list_wToRbB.jpg,133,BEAMS HOUSE MEN KOBE,078 334 7125
Kansai,Hyogo,192,BEAMS NISHINOMIYA,hnb,/global/shop/hnb/,"2F HANKYU NISHINOMIYA GARDENS, 14-2 Takamatsucho, Nishinomiya-shi Hyogo","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",0798 69 1022,//cdn-cms.beams.co.jp/cdn/cms/shop/192/list_WyXd7g.jpg,192,BEAMS NISHINOMIYA,0798 69 1022
Kansai,Hyogo,34,BEAMS OUTLET KOBE SANDA,sdo,/global/shop/sdo/,"KOBE-SANDA PREMIUM OUTLETS, 7-3 Kouzudai, Kita-ku, Kobe-shi, Hyogo","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",078 983 3536,//cdn-cms.beams.co.jp/cdn/cms/shop/34/list_W3QRou.jpg,34,BEAMS OUTLET KOBE SANDA,078 983 3536
Kansai,Hyogo,207,BEAMS GOLF KOBE,bgk,/global/shop/bgk/,"KCS Naniwamachi 1-3F,59-3 Naniwamachi, Kobe Chuo-ku, Hyogo Hyogo","A BEAMS GOLF shop, an original brand that proposes a golf wear style that is both fashionable and functional, and unique to BEAMS. You'll find a full line up of carefully selected imported items, as well as items from collaborations with popular fashion brands.",,//cdn-cms.beams.co.jp/cdn/cms/shop/207/list_0pCkse.jpg,207,BEAMS GOLF KOBE,
Kansai,Hyogo,234,BEAMS HIMEJI,hmj,/global/shop/hmj/,"SANYO DEPARTMENT STORE South Building 1F, 1 Minamimachi, Himeji-shi Hyogo","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.
",079 280 7260,//cdn-cms.beams.co.jp/cdn/cms/shop/234/list_XYyO7K.jpg,234,BEAMS HIMEJI,079 280 7260
Kansai,Hyogo,244,BEAMS JAPAN KOBE,jkb,/global/shop/jkb/,"2F KOBE PORT TOWER, 5-5 Hatobasho, Chuo-ku, Kobe-shi Hyogo","This shop is the hub from which BEAMS ""TEAM JAPAN"", a project to curate content across a broad range of categories based on the keyword of ""Japan"", sets new trends. The shop categories such as ""Food"", ""Brand items"", ""Fashion"", ""Collaborations"", ""Culture"", ""Art"", and ""Crafts"". The shop as a whole acts to transmit these various attractive aspects of Japan both nationwide and around the world.",078 977 7637,//cdn-cms.beams.co.jp/cdn/cms/shop/244/list_khr67v.jpg,244,BEAMS JAPAN KOBE,078 977 7637
Kansai,Hyogo,247,BEAMS OUTLET TARUMI,tro,/global/shop/tro/,"MITSUI OUTLET PARK 1F, 12-2 Kaigan dori, Tarumi-ku Kobe-shi Hyogo",デイリーユースのカジュアルウエアから、オンデューティで活躍するアイテム、さらにバッグやアクセサリーまで、メンズ、ウィメンズ、キッズともに幅広い品揃えです。,078-797-5130,//cdn-cms.beams.co.jp/cdn/cms/shop/247/list_PCia0D.jpg,247,BEAMS OUTLET TARUMI,078-797-5130
Chugoku / Shikoku / Kyushu / Okinawa,Okayama,75,BEAMS OKAYAMA,okb,/global/shop/okb/,"CRED Okayama 1F, 1-8-45 Nakasange, Kita-ku, Okayama-shi, Okayama","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",086 235 1722,//cdn-cms.beams.co.jp/cdn/cms/shop/75/list_i5Csvf.jpg,75,BEAMS OKAYAMA,086 235 1722
Chugoku / Shikoku / Kyushu / Okinawa,Okayama,29,BEAMS OUTLET KURASHIKI,kso,/global/shop/kso/,"MITSUI OUTLET PARK KURASHIKI 1F, 12-1 Kotobukicho, Kurashiki-shi, Okayama","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",086 435 7360,//cdn-cms.beams.co.jp/cdn/cms/shop/29/list_BpnEi3.jpg,29,BEAMS OUTLET KURASHIKI,086 435 7360
Chugoku / Shikoku / Kyushu / Okinawa,Hiroshima,102,BEAMS HIROSHIMA,hi,/global/shop/hi/,"1F/2F, 3-10 Hon-dori, Naka-ku, Hiroshima-shi Hiroshima","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.","082 544 2961 (Men's)
082 544 2962 (Women's)",//cdn-cms.beams.co.jp/cdn/cms/shop/102/list_u7ASfE.jpg,102,BEAMS HIROSHIMA,"082 544 2961 (Men's)
082 544 2962 (Women's)"
Chugoku / Shikoku / Kyushu / Okinawa,Hiroshima,181,BEAMS OUTLET HIRSHIMA,hio,/global/shop/hio/,"THE OUTLETS HIROSHIMA, 4-1-1 Ishiuchihigashi Saeki-ku Hiroshima-shi Hiroshima","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",082 961 6260,//cdn-cms.beams.co.jp/cdn/cms/shop/181/list_Vh7YsH.jpg,181,BEAMS OUTLET HIRSHIMA,082 961 6260
Chugoku / Shikoku / Kyushu / Okinawa,Hiroshima,219,BEAMS JAPAN MIYAJIMA,jmj,/global/shop/jmj/,"Iwasou Sakura-bekkan, 374 Miyajimacho Minamimachi, Hatsukaichi-shi Hiroshima","This shop is the hub from which BEAMS ""TEAM JAPAN"", a project to curate content across a broad range of categories based on the keyword of ""Japan"", sets new trends. The shop categories such as ""Food"", ""Brand items"", ""Fashion"", ""Collaborations"", ""Culture"", ""Art"", and ""Crafts"". The shop as a whole acts to transmit these various attractive aspects of Japan both nationwide and around the world.",0829-44-1560,//cdn-cms.beams.co.jp/cdn/cms/shop/219/list_vcG8l2.jpg,219,BEAMS JAPAN MIYAJIMA,0829-44-1560
Chugoku / Shikoku / Kyushu / Okinawa,Shimane,227,BEAMS JAPAN IZUMO,jiz,/global/shop/jiz/,"1346-5 Kitsukiminami, Taisha-cho, Izumo-shi Shimane","This shop is the hub from which BEAMS ""TEAM JAPAN"", a project to curate content across a broad range of categories based on the keyword of ""Japan"", sets new trends. The shop categories such as ""Food"", ""Brand items"", ""Fashion"", ""Collaborations"", ""Culture"", ""Art"", and ""Crafts"". The shop as a whole acts to transmit these various attractive aspects of Japan both nationwide and around the world.
",0853 31 4505,//cdn-cms.beams.co.jp/cdn/cms/shop/227/list_qinSeB.jpg,227,BEAMS JAPAN IZUMO,0853 31 4505
Chugoku / Shikoku / Kyushu / Okinawa,Kagawa,103,BEAMS TAKAMATSU,tm,/global/shop/tm/,"Kotoden Kawaramachi Building 1F/2F, 1-3-1 Tokiwa-cho, Takamatsu-shi, Kagawa","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.","087 837 7919 （Men）／
087 834 5331（Women）",//cdn-cms.beams.co.jp/cdn/cms/shop/103/list_d4JTEt.jpg,103,BEAMS TAKAMATSU,"087 837 7919 （Men）／
087 834 5331（Women）"
Chugoku / Shikoku / Kyushu / Okinawa,Ehime,104,BEAMS MATSUYAMA,my,/global/shop/my/,"AVA 2F, 3-2-1 Ichiban-cho, Matsuyama-shi, Ehime","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",089 941 0400,//cdn-cms.beams.co.jp/cdn/cms/shop/104/list_UuiHv2.jpg,104,BEAMS MATSUYAMA,089 941 0400
Chugoku / Shikoku / Kyushu / Okinawa,Kochi,106,BEAMS KOCHI,kc,/global/shop/kc/,"ALCO2 1F, 1-11-8 Harimaya-machi, Kochi-shi, Kochi","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",088 880 3388,//cdn-cms.beams.co.jp/cdn/cms/shop/106/list_8wvXL2.jpg,106,BEAMS KOCHI,088 880 3388
Chugoku / Shikoku / Kyushu / Okinawa,Fukuoka,108,BEAMS FUKUOKA,fkp,/global/shop/fkp/,"Fukuoka PARCO New Bldg. 1-2F, 2-11-1 Tenjin, Chuo-ku, Fukuoka-shi, Fukuoka","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",092 737 2401,//cdn-cms.beams.co.jp/cdn/cms/shop/108/list_zBxswB.jpg,108,BEAMS FUKUOKA,092 737 2401
Chugoku / Shikoku / Kyushu / Okinawa,Fukuoka,107,BEAMS HAKATA,hkt,/global/shop/hkt/,"JR Hakata City 3F, 1-1 Hakataeki Chuougai, Hakata-ku, Fukuoka-shi, Fukuoka","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",092 413 5444,//cdn-cms.beams.co.jp/cdn/cms/shop/107/list_EM3oMv.jpg,107,BEAMS HAKATA,092 413 5444
Chugoku / Shikoku / Kyushu / Okinawa,Fukuoka,194,BEAMS GOLF VIORO,fvg,/global/shop/fvg/,"VIORO B1F, 2-10-3 Tenjin, Chuo-ku, Fukuoka-shi, Fukuoka","A store specializing in the BEAMS GOLF produce line, our label providing unique, fashionable and functional BEAMS golf styles.",092 738 6501,//cdn-cms.beams.co.jp/cdn/cms/shop/194/list_sl55aY.jpg,194,BEAMS GOLF VIORO,092 738 6501
Chugoku / Shikoku / Kyushu / Okinawa,Fukuoka,225,BEAMS OUTLET KITAKYUSHU,kko,/global/shop/kko/,"THE OUTLETS KITAKYUSHU, 4-1-1 Higashida, Kitakyushu Yahatahigashi-ku, Fukuoka-shi Fukuoka","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",093 616 7275,//cdn-cms.beams.co.jp/cdn/cms/shop/225/list_lbjoAi.jpg,225,BEAMS OUTLET KITAKYUSHU,093 616 7275
Chugoku / Shikoku / Kyushu / Okinawa,Saga,23,BEAMS OUTLET TOSU,bto,/global/shop/bto/,"TOSU PREMIUM OUTLETS, 8-1 Yayoigaoka, Tosu-shi, Saga","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",0942 87 7327,//cdn-cms.beams.co.jp/cdn/cms/shop/23/list_UiQWLP.jpg,23,BEAMS OUTLET TOSU,0942 87 7327
Chugoku / Shikoku / Kyushu / Okinawa,Nagasaki,113,BEAMS NAGASAKI,ns,/global/shop/ns/,"1F AMU PLAZA Nagasaki New Building, 1-1  Onoue-machi, Nagasaki-shi Nagasaki","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",095-822-6006,//cdn-cms.beams.co.jp/cdn/cms/shop/113/list_3v2FrM.jpg,113,BEAMS NAGASAKI,095-822-6006
Chugoku / Shikoku / Kyushu / Okinawa,Nagasaki,128,B:MING LIFE STORE by BEAMS AMU PLAZA NAGASAKI,nsa,/global/shop/nsa/,"AMU PLAZA NAGASAKI 2F, 1-1 Onoemachi, Nagasaki-shi, Nagasaki","The main product line includes men’s and women’s original casual wear and business formal; additionally, kid’s and baby wear, miscellanea, cosmetics, and beauty supplies form a diverse lineup of goods offering the pleasures of contemporary lifestyles.",095 833 2311,//cdn-cms.beams.co.jp/cdn/cms/shop/128/list_PYQUDp.jpg,128,B:MING LIFE STORE by BEAMS AMU PLAZA NAGASAKI,095 833 2311
Chugoku / Shikoku / Kyushu / Okinawa,Kumamoto,115,BEAMS KUMAMOTO,km,/global/shop/km/,"AMU PLAZA KUMAMOTO 1F, 3-15-26 Kasuga, Nishi-ku, Kumamoto-shi Kumamoto","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",096 359 7771 （Women's）／ 096 359 1280 （Men's）,//cdn-cms.beams.co.jp/cdn/cms/shop/115/list_mufp4b.jpg,115,BEAMS KUMAMOTO,096 359 7771 （Women's）／ 096 359 1280 （Men's）
Chugoku / Shikoku / Kyushu / Okinawa,Oita,116,BEAMS OITA,oia,/global/shop/oia/,"AMU PLAZA Oita 1F, 1-14 Kanamemachi, Oita-shi, Oita","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",097 513 2296,//cdn-cms.beams.co.jp/cdn/cms/shop/116/list_89i6uV.jpg,116,BEAMS OITA,097 513 2296
Chugoku / Shikoku / Kyushu / Okinawa,Miyazaki,214,BEAMS MIYAZAKI,myz,/global/shop/myz/,"Amyupurazamiyazaki 1F 2-2-22 Oimatsu, Miyazaki-shi Miyazaki","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",0985-41-6761,//cdn-cms.beams.co.jp/cdn/cms/shop/214/list_3ZJfjR.jpg,214,BEAMS MIYAZAKI,0985-41-6761
Chugoku / Shikoku / Kyushu / Okinawa,Kagoshima,118,BEAMS KAGOSHIMA,kgb,/global/shop/kgb/,"AMU PLAZA Kagoshima 1F, 1-1 Cyuo-cho, Kagoshima-shi, Kagoshima","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",099 812 6266 （Men's）/ 099 812 6267 （Women's）,//cdn-cms.beams.co.jp/cdn/cms/shop/118/list_epgpOL.jpg,118,BEAMS KAGOSHIMA,099 812 6266 （Men's）/ 099 812 6267 （Women's）
Chugoku / Shikoku / Kyushu / Okinawa,Okinawa,25,BEAMS OUTLET OKINAWA,oko,/global/shop/oko/,"OKINAWA OUTLET MALL ASHIBINAA , 1-188 Toyosaki, Tomigusuku-shi, Okinawa","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",098 891 7733,//cdn-cms.beams.co.jp/cdn/cms/shop/25/list_ApFr6K.jpg,25,BEAMS OUTLET OKINAWA,098 891 7733
Rest of Asia,Beijing,249,BEAMS BEIJING TAIKOO LI SANLITUN ,beijing,/global/shop/beijing/,"Taikoo Li Sanlitun South S1-15&23 No.19 Sanlitun Road Chaoyang District Beijing, China",　　,+86 10 6416 2087,//cdn-cms.beams.co.jp/cdn/cms/shop/249/list_wZiF53.jpg,249,BEAMS BEIJING TAIKOO LI SANLITUN ,+86 10 6416 2087
Rest of Asia,Shanghai,251,BEAMS SHANGHAI XINTIANDI PLAZA,shanghai,/global/shop/shanghai/,"1-01&1-02, Level1, Xintiandi Plaza 333 Huaihai Middle Road, Huangpu, Shanghai , China",　　,+86 21 6373 0035,//cdn-cms.beams.co.jp/cdn/cms/shop/251/list_OOrKln.jpg,251,BEAMS SHANGHAI XINTIANDI PLAZA,+86 21 6373 0035
Rest of Asia,Hangzhou,254,BEAMS HANGZHOU KERRY CENTRE,hangzhou,/global/shop/hangzhou/,"353 Yan'an Rd, Xiacheng District, Hangzhou, Zhejiang, China",　　  ,+86 571 8656 0160,//cdn-cms.beams.co.jp/cdn/cms/shop/254/list_7Utl0q.jpg,254,BEAMS HANGZHOU KERRY CENTRE,+86 571 8656 0160
Rest of Asia,Chengdu,252,BEAMS CHENGDU THE MIX C,chengdu,/global/shop/chengdu/,"No. 98, Shuangcheng 2nd Road, Chenghua District, Chengdu (Block 3, 4), Chengdu City D131", 　　   ,+86 28 8413 1989,//cdn-cms.beams.co.jp/cdn/cms/shop/252/list_d45v8A.jpg,252,BEAMS CHENGDU THE MIX C,+86 28 8413 1989
Rest of Asia,Wuhan,253,BEAMS WUHAN K11,wuhan,/global/shop/wuhan/,"No.628 Jiefang Avenue, Qiaokou District, Wuhan City, China",　　,+86 571 8656 0160,//cdn-cms.beams.co.jp/cdn/cms/shop/253/list_gwZERe.jpg,253,BEAMS WUHAN K11,+86 571 8656 0160
Rest of Asia,Shenzhen,250,BEAMS SHENZHEN The MIX C,shenzhen,/global/shop/shenzhen/,"1881 Baoan South Road, Luohu District, Shenzhen, Guangdong, China",　　,+86 10 6416 2087,//cdn-cms.beams.co.jp/cdn/cms/shop/250/list_pChKNz.jpg,250,BEAMS SHENZHEN The MIX C,+86 10 6416 2087
Rest of Asia,Hong Kong,143,BEAMS HONG KONG FESTIVAL WALK,hongkong_festivalwalk,/global/shop/hongkong_festivalwalk/,"LG1-31, Festival Walk, Kowloon Tong, Kowloon, Hong Kong, China",B1 floor of the 'Festival Walk' shopping mall in the Kowloon Tong area. Offering women's Tokyo casual style where you can freely enjoy fashion based around Ray Beams original products. ,＋852 2265 7050,//cdn-cms.beams.co.jp/cdn/cms/shop/143/list_q4uueh.jpg,143,BEAMS HONG KONG FESTIVAL WALK,＋852 2265 7050
Rest of Asia,Hong Kong,146,BEAMS HONG KONG THE ONE,hongkong_theone,/global/shop/hongkong_theone/,"Shop UG207, The ONE, Tsim Sha Tsui, Kowloon, Hong Kong, China","BEAMS HONG KONG THE ONE is located within a mall ""THE ONE"" in Kowloon that has a direct access to Tsim Sha Tsui train station.",+852 2677 0230,//cdn-cms.beams.co.jp/cdn/cms/shop/146/list_S6dON7.jpg,146,BEAMS HONG KONG THE ONE,+852 2677 0230
Rest of Asia,Hong Kong,182,BEAMS HONG KONG HYSAN PLACE,hongkong_hysan_place,/global/shop/hongkong_hysan_place/,"Shop 626-627 , 6F , Hysan Place , Causeway Bay , Hong Kong, China","On the sixth-floor of Hysan Place shopping centre in Causeway Bay, Hong Kong.You can feel 'Tokyo casual style' through original and selected items from men's casual, women's casual and accessories.",+852-2759-3282,//cdn-cms.beams.co.jp/cdn/cms/shop/182/list_S3mbD0.jpg,182,BEAMS HONG KONG HYSAN PLACE,+852-2759-3282
Rest of Asia,Taiwan,152,BEAMS TAIPEI,taipei,/global/shop/taipei/,"No.340, Fujin Street, Taipei City, Taiwan","BEAMS TAIPEI is a concept shop that embodies the BEAMS aesthetic through a selection of mostly original men's and women's casual wear, children's apparel, accessories, art and other merchandise.",+886 2 2767 2716,//cdn-cms.beams.co.jp/cdn/cms/shop/152/list_IdZ4Z5.jpg,152,BEAMS TAIPEI,+886 2 2767 2716
Rest of Asia,Taiwan,155,BEAMS OUTLET LINKOU,outlet_linkou,/global/shop/outlet_linkou/,"No. 356, Section 1, Wenhua 3rd Rd, Linkou District, New Taipei City, Taiwan","We are located in the row of Japanese specialty boutiques on the first floor of ""Mitsui Outlet Park Taiwan Linkou,"" the biggest outlet mall in northern Taiwan. In addition to our lineup of  casual men's and women's clothing, we handle accessories, kids' items, business wear, and many other items.",+886 2 2600 3783,//cdn-cms.beams.co.jp/cdn/cms/shop/155/list_NpnVkH.jpg,155,BEAMS OUTLET LINKOU,+886 2 2600 3783
Rest of Asia,Taiwan,187,BEAMS Breeze NAN SHAN,breeze_man_shan_atre,/global/shop/breeze_man_shan_atre/,"3F, No. 17, Songzhi Rd., Xinyi Dist., Taipei City 110, Taiwan","On the 3rd floor of ""Breeze NanShan Atre"" inside the ""Breeze NanShan"" complex. The line-up includes casual original items for men and women, clothing and accessories selected from inside and outside of Japan, and household goods. We provide fashion from Tokyo and a happy lifestyle as imagined by BEAMS.",+886 2 2723 6584,//cdn-cms.beams.co.jp/cdn/cms/shop/187/list_4oqcmf.jpg,187,BEAMS Breeze NAN SHAN,+886 2 2723 6584
Rest of Asia,Taiwan,220,BEAMS TAICHUNG MITSUKOSHI,taichung,/global/shop/taichung/,"No. 301, Section 3, Taiwan Blvd, Xitun District, Taichung City","A concept shop that embodies the BEAMS aesthetic through a selection of mostly original men's and women's casual wear, children's apparel, accessories, art and other merchandise.",+886 4 2251 6010,//cdn-cms.beams.co.jp/cdn/cms/shop/220/list_Ekvetd.jpg,220,BEAMS TAICHUNG MITSUKOSHI,+886 4 2251 6010
Rest of Asia,Taiwan,221,BEAMS OUTLET TAICHUNG,outlet_taichung,/global/shop/outlet_taichung/,"No. 168, Section 10, Taiwan Blvd, Wuqi District, Taichung City","Daily-use casuals and products to fit the business scene, accessories and miscellaneous goods for all ages.",+886 4 2656 4138,//cdn-cms.beams.co.jp/cdn/cms/shop/221/list_zFtUhp.jpg,221,BEAMS OUTLET TAICHUNG,+886 4 2656 4138
Rest of Asia,Taiwan,236,BEAMS Eslite Spectrum Nanxi,eslite_spectrum_nanxi,/global/shop/eslite_spectrum_nanxi/,"Taipei City, Zhongshan District, Nanjing W Rd, 14號, Eslite Spectrum Nanxi, 1樓","Providing original products for both Menswear and Womenswear, as well as a selections of fashion, accessories, and lifestyle goods sourced from Japan and overseas. Embodying the fashion trends from Tokyo and ""HAPPY"" lifestyle proposed by BEAMS.",+886 2 2723 2818,//cdn-cms.beams.co.jp/cdn/cms/shop/236/list_zlqv6X.jpg,236,BEAMS Eslite Spectrum Nanxi,+886 2 2723 2818
Rest of Asia,Taiwan,237,BEAMS LaLaport Taichung,lalaport_taichung,/global/shop/lalaport_taichung/,"Taichung City, East District, Jinde Rd, 600號2樓","The design concept is inspired by European marketplaces. The surrounding red brick represents pedestrian walkways, and the diverse range of products are showcased in the central cement area which radiates outward from the the Lush tree at the heart of it all. From Childrenswear, outdoor gears to lifestyle essentials and pet supplies, our store offers a wide variety of products to cater to different lifestyles.",+886 4 2215 3029,//cdn-cms.beams.co.jp/cdn/cms/shop/237/list_6yBs1O.jpg,237,BEAMS LaLaport Taichung,+886 4 2215 3029
Rest of Asia,Taiwan,241,BEAMS SHIN KONG MITSUKOSHI DIAMOND TOWERS,diamond_towers,/global/shop/diamond_towers/,"3F, No. 268, Sec. 3, Zhongxiao E. Rd., Da’an Dist., Taipei City","BEAMS introduce a formal wear concept store in Taiwan for the first time, offering a range of contemporary and elegant sub-brands, including ＜BEAMS F＞, ＜Brilla per il gusto＞ ＜International Gallery BEAMS＞＜Demi-Luxe BEAMS＞ and ＜AK+1＞These sub-brands provide a fresh and diverse selection of men's and women's clothing styles.",02 2778 2232,//cdn-cms.beams.co.jp/cdn/cms/shop/241/list_UCyAN7.jpg,241,BEAMS SHIN KONG MITSUKOSHI DIAMOND TOWERS,02 2778 2232
Rest of Asia,Bangkok,157,BEAMS BANGKOK,bangkok,/global/shop/bangkok/,"MA-01 MF EM Galleria Floor, The Emsphere Shopping Complex, Bangkok, Thailand","With a focus on 6 levels of original products characteristic of BEAMS, we have selected a range of men's and women's casual wear and accessories. BEAMS will continue to spread its belief in enjoying fashion and having a fulfilling life in the new lifestyles of the region.",+662 129 6053,//cdn-cms.beams.co.jp/cdn/cms/shop/157/list_c8I9FF.jpg,157,BEAMS BANGKOK,+662 129 6053
Rest of Asia,Bangkok,159,BEAMS BANGKOK PARAGON,bangkok_paragon,/global/shop/bangkok_paragon/,"2F Paragon Department Store, 991/1 Rama I Rd., Pathumwan, Pathumwan Bangkok 10330, Thailand","BEAMS BANGKOK PARAGON is a concept shop that embodies the BEAMS aesthetic through a selection of mostly original men's and women's casual wear, accessories and other merchandise.",+662 610 7752,//cdn-cms.beams.co.jp/cdn/cms/shop/159/list_3QMFXg.jpg,159,BEAMS BANGKOK PARAGON,+662 610 7752
